videoId,metaData,viewCount,likeCount,commentCount
fY_RbsUkeCY,"{'kind': 'youtube#searchResult', 'etag': '0yjCkiG6f8vpm4qNdOtUX8A5tAE', 'id': {'kind': 'youtube#video', 'videoId': 'fY_RbsUkeCY'}, 'snippet': {'publishedAt': '2021-07-29T08:06:41Z', 'channelId': 'UCm2Fz7aL464TC_0uG_yagng', 'title': 'UMKM SERIES EPISODE #5: Sekolah Rasa Rumah Produksi, Gaet Proyek Animasi dari Dalam dan Luar Negeri', 'description': 'Sektor UMKM punya kontribusi terhadap roda ekonomi dalam negeri. Keberhasilan UMKM juga tak terlepas dari dukungan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/fY_RbsUkeCY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/fY_RbsUkeCY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/fY_RbsUkeCY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'kumparan', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-29T08:06:41Z'}}",3275,85,85
M0ijsjhNRcg,"{'kind': 'youtube#searchResult', 'etag': 'Y4eVaiK517y0ZqaJLDNZzTdVkXM', 'id': {'kind': 'youtube#video', 'videoId': 'M0ijsjhNRcg'}, 'snippet': {'publishedAt': '2021-12-29T08:54:47Z', 'channelId': 'UCEbRK6atsIZZHckLYiFI6dg', 'title': 'PELUANG UMKM MERAIH SUKSES DI PASAR GLOBAL DENGAN MEREK KOLEKTIF | PODCAST HUKUM EPS. 4', 'description': 'PELUANG UMKM MERAIH SUKSES DI PASAR GLOBAL DENGAN MEREK KOLEKTIF | PODCAST HUKUM EPS. 4 Follow me ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/M0ijsjhNRcg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M0ijsjhNRcg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M0ijsjhNRcg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ana Sofa Yuking', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-29T08:54:47Z'}}",613,34,34
cb14z0SbTEU,"{'kind': 'youtube#searchResult', 'etag': '-qML4k9wbrsXfxZZK4DRbVj23tw', 'id': {'kind': 'youtube#video', 'videoId': 'cb14z0SbTEU'}, 'snippet': {'publishedAt': '2021-03-24T02:35:00Z', 'channelId': 'UCZknY_ys0NTpin0MDHkavsw', 'title': 'UMKM MASA PANDEMI INDUSTRY 4.0 DAN SOCIETY 5.0', 'description': 'siswahyudianto channel UMKM juga merupakan sektor usaha yang paling banyak menyerap tenaga kerja sehingga mampu ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/cb14z0SbTEU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cb14z0SbTEU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cb14z0SbTEU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'siswahyudianto channel', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-24T02:35:00Z'}}",84,7,7
bGxxZL9ujDo,"{'kind': 'youtube#searchResult', 'etag': 'wi09xMF56pd_4YbF2vcH3kJ2ZL0', 'id': {'kind': 'youtube#video', 'videoId': 'bGxxZL9ujDo'}, 'snippet': {'publishedAt': '2021-09-06T04:23:09Z', 'channelId': 'UCpI0cv1smsHR7_x7xVABkhQ', 'title': 'Packing Orders Ala Bisnis Kecil di Kala Pandemi #shorts #UMKM | ide usaha', 'description': ""Support small bussiness. I sell handmade watch pillow on Shopee and I'm grateful it sold hundreds and it makes me happy."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bGxxZL9ujDo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bGxxZL9ujDo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bGxxZL9ujDo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Griya DIY', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-06T04:23:09Z'}}",2177,61,61
0KQY2h9_YbU,"{'kind': 'youtube#searchResult', 'etag': 'a0GNc3U5ypvRKEUlvOLHgLp49HI', 'id': {'kind': 'youtube#video', 'videoId': '0KQY2h9_YbU'}, 'snippet': {'publishedAt': '2021-02-27T08:18:30Z', 'channelId': 'UCm2Fz7aL464TC_0uG_yagng', 'title': 'UMKM SERIES EPISODE #1: MERACIK RESEP KELUARGA JADI BISNIS', 'description': 'Adanya kebijakan pemerintah terkait pembatasan di masa pandemi COVID-19, membuat banyak orang kehilangan pekerjaan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/0KQY2h9_YbU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0KQY2h9_YbU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0KQY2h9_YbU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'kumparan', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-27T08:18:30Z'}}",2945,65,65
qNlQbVWd1dg,"{'kind': 'youtube#searchResult', 'etag': 'rfLic3LAYaEdM0x-nKHwLMmOKzY', 'id': {'kind': 'youtube#video', 'videoId': 'qNlQbVWd1dg'}, 'snippet': {'publishedAt': '2020-07-30T04:45:52Z', 'channelId': 'UCgeI5VS0Hv7JsBYeUz-MLDQ', 'title': 'Strategy UMKM bertahan di New Normal bersama BeLA Pengadaan', 'description': 'Nara sumber : Deby Sandra.,S.Kom.,MM.,CCMs Kamis, 30 Juli 2020 10.00 – 11.30 WIB Deskripsi Pelaku usaha Kecil di ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/qNlQbVWd1dg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qNlQbVWd1dg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qNlQbVWd1dg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Deny Wijaya', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-30T04:45:52Z'}}",31,0,0
M32DmLBZpcg,"{'kind': 'youtube#searchResult', 'etag': '5iVt0Y32NBQTNvY7u1KWRv9tbA8', 'id': {'kind': 'youtube#video', 'videoId': 'M32DmLBZpcg'}, 'snippet': {'publishedAt': '2021-10-14T23:04:09Z', 'channelId': 'UC00aVWNE0-y-hmGWd9YUXXw', 'title': 'ANALISIS MANAJEMEN PRODUKSI AGRIBISNIS KOMODITAS JAGUNG PADA UMKM BAPAK MASADI DI KAB. PAMEKASAN', 'description': 'Video ini dibuat untuk memenuhi tugas Ujian Tengah Semester Mata Kuliah Manajemen Produksi Agribisnis yang diampu oleh ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/M32DmLBZpcg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/M32DmLBZpcg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/M32DmLBZpcg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hoirun Nisak', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-14T23:04:09Z'}}",22,4,4
VFbOfjcI0So,"{'kind': 'youtube#searchResult', 'etag': 'Jzk8SBb4liCYflxTFn7w4FcXYbQ', 'id': {'kind': 'youtube#video', 'videoId': 'VFbOfjcI0So'}, 'snippet': {'publishedAt': '2020-07-09T02:42:51Z', 'channelId': 'UCgyUWFkxWNLdUHeckbiNbIQ', 'title': 'Membangun Koperasi UMKM Excellence | Forbis Sociopreneur #05', 'description': 'Forbis Sociopreneur Edisi ke 5 Rabu 8 Juli 2020 Pukul 19.30 - 21.00 wib Membangun Koperasi UMKM Excellence : menata ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/VFbOfjcI0So/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VFbOfjcI0So/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VFbOfjcI0So/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Infinite88 TV', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-09T02:42:51Z'}}",631,46,46
rjKAjYxueys,"{'kind': 'youtube#searchResult', 'etag': 'ULyIbjJMuo0JaAGp_EpmIGbz7QY', 'id': {'kind': 'youtube#video', 'videoId': 'rjKAjYxueys'}, 'snippet': {'publishedAt': '2021-10-05T04:38:29Z', 'channelId': 'UCHW-Q5Vnd42kXq5swbS8f-w', 'title': 'PERSPEKTIF EPISODE PERAN KOWANI DALAM USAHA MENINGKATKAN UMKM', 'description': 'Kongres Wanita Indonesia (Kowani) pada acara PERSPEKTIF EPISODE PERAN KOWANI DALAM USAHA MENINGKATKAN ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rjKAjYxueys/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rjKAjYxueys/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rjKAjYxueys/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Kongres Wanita Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-05T04:38:29Z'}}",158,5,5
1sfSDmpAHv8,"{'kind': 'youtube#searchResult', 'etag': 'JcrweGbSYUD6Q5V7mqJdYgFiN4Y', 'id': {'kind': 'youtube#video', 'videoId': '1sfSDmpAHv8'}, 'snippet': {'publishedAt': '2021-12-08T11:57:07Z', 'channelId': 'UC_e3TabJjhqikfMlrc_b4rA', 'title': 'PKM - Peningkatan Kualitas Produk UMKM', 'description': 'Video ini merupakan rencana PKM (Pengabdian Kepada Masyarakat) berbasis penelitian yang diunggulkan oleh Universitas ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1sfSDmpAHv8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1sfSDmpAHv8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1sfSDmpAHv8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Euis Widiati', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-08T11:57:07Z'}}",15,0,0
4wibnb_EEBg,"{'kind': 'youtube#searchResult', 'etag': 'ZGIxNsVfYy8TYxmVoVkOTHYspJ4', 'id': {'kind': 'youtube#video', 'videoId': '4wibnb_EEBg'}, 'snippet': {'publishedAt': '2017-12-17T20:49:21Z', 'channelId': 'UC_B5aqyTMaSQEAhyVkWcgzQ', 'title': 'KELOMPOK 2 - KUNJUNGAN OBSERVASI ke UMKM , PENGANTAR BISNIS', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4wibnb_EEBg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4wibnb_EEBg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4wibnb_EEBg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Veronica Zhang', 'liveBroadcastContent': 'none', 'publishTime': '2017-12-17T20:49:21Z'}}",29,0,0
8bJKqQhcIH8,"{'kind': 'youtube#searchResult', 'etag': '5iBPr52RuQdM2T5-3AwJSwawj-0', 'id': {'kind': 'youtube#video', 'videoId': '8bJKqQhcIH8'}, 'snippet': {'publishedAt': '2020-11-04T17:19:03Z', 'channelId': 'UChS9qpIhl8KhDHLzrmvfGMg', 'title': 'PINJAMAN UMKM EKSPOR LPEI', 'description': 'LPEI merupkan lembaga yang dibentuk oleh 4 Kementrian, untuk membantu permodalan Ekspor pelaku usaha di Indonesia.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8bJKqQhcIH8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8bJKqQhcIH8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8bJKqQhcIH8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KOMUNITAS UMKM NAIK KELAS', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-04T17:19:03Z'}}",1291,79,79
WlU9A6KMTRA,"{'kind': 'youtube#searchResult', 'etag': '0xq0CtnFQHApwBUMT5fC4VPRt9w', 'id': {'kind': 'youtube#video', 'videoId': 'WlU9A6KMTRA'}, 'snippet': {'publishedAt': '2021-12-24T15:54:59Z', 'channelId': 'UCHY_g_Uqtl0R-5e1dCsYi5w', 'title': 'IMPROVEMENT GUNA MENINGKATKAN KUALITAS PACKAGING PADA UMKM “WANNASTUNNING”', 'description': 'UAS BAHASA INDONESIA Nama : Annanda Putri Ayurincci Nim : 0220190002 Prodi : TPM-3A.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/WlU9A6KMTRA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WlU9A6KMTRA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WlU9A6KMTRA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Annanda Putri Ayurincci', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-24T15:54:59Z'}}",9,1,1
n_Ca4uOfc7o,"{'kind': 'youtube#searchResult', 'etag': 'kUXqASf9Ybu2JQqXgoRH-caqrY0', 'id': {'kind': 'youtube#video', 'videoId': 'n_Ca4uOfc7o'}, 'snippet': {'publishedAt': '2021-05-31T21:58:58Z', 'channelId': 'UC1eEJF6l2kmoZEU9OZdclxQ', 'title': 'LIVE WEBINAR #3 - SOVEREIGNTY ECONOMICS SERIES “Wujudkan Pelaku UMKM Naik Kelas dan Melek Digital”', 'description': 'Semua Pihak Harus Terlibat Wujudkan UMKM Naik Kelas Memanggil seluruh pelaku UMKM untuk saatnya mewujudkan ikhtiar ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/n_Ca4uOfc7o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/n_Ca4uOfc7o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/n_Ca4uOfc7o/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KSP Nasari Nasional', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-31T21:58:58Z'}}",137,23,23
Xv6IE-f0xVg,"{'kind': 'youtube#searchResult', 'etag': 'TUHJk9_RPnqd6c5mY0wfESzqFYs', 'id': {'kind': 'youtube#video', 'videoId': 'Xv6IE-f0xVg'}, 'snippet': {'publishedAt': '2021-10-27T02:33:30Z', 'channelId': 'UCZw8XPArXWMQABnZyL-OzeA', 'title': 'Diskusi Reboan #3 &quot;Apa Kebutuhan UMKM Pasca PPKM&quot; | Jogja Tetulung', 'description': 'Diskusi reboan kali ini akan mengangkat tema tentagn bagaimana strategi dan cara untuk tetap menggiatkan UMKM paska ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Xv6IE-f0xVg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Xv6IE-f0xVg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Xv6IE-f0xVg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Jogja Tetulung', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-27T02:33:30Z'}}",42,2,2
xjamx5_iLLs,"{'kind': 'youtube#searchResult', 'etag': '_CrgNjp6ao4Z7WOhsYrEBH3igjY', 'id': {'kind': 'youtube#video', 'videoId': 'xjamx5_iLLs'}, 'snippet': {'publishedAt': '2020-04-20T00:49:35Z', 'channelId': 'UCO3R-ANoMQE8aGY_5RHC8JQ', 'title': 'Begini desain dan fasilitas RPA yang harus dipenuhi!!!', 'description': 'Hay guys!!! Video kali ini akan membahas tentang desain dan fasilitas Rumah Potong Ayam (RPA). Naah... gimana nih RPA ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/xjamx5_iLLs/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/xjamx5_iLLs/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/xjamx5_iLLs/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'TNK CHANNEL', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-20T00:49:35Z'}}",10825,212,212
AGf01kILFMw,"{'kind': 'youtube#searchResult', 'etag': 'E68Fh1THZlGMoLG1lAauR9Kq_Ko', 'id': {'kind': 'youtube#video', 'videoId': 'AGf01kILFMw'}, 'snippet': {'publishedAt': '2021-02-18T02:36:44Z', 'channelId': 'UCn8JxuEr0n54a1GH6jt09Rw', 'title': 'UMKM Bisa Ekspor, Kang Aziz Tularkan Ilmu di Kampung Coklat Blitar', 'description': 'http://www.jatimsatunews.online/2021/02/sambang-umkm-gempol-ke-kampung-coklat.html Sambang UMKM Gempol ke ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/AGf01kILFMw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/AGf01kILFMw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/AGf01kILFMw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Jatim Satu News', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-18T02:36:44Z'}}",88,7,7
rSyqKIbCBY8,"{'kind': 'youtube#searchResult', 'etag': 'akxDzaV5G7YAnvWZKLl1AFuBacA', 'id': {'kind': 'youtube#video', 'videoId': 'rSyqKIbCBY8'}, 'snippet': {'publishedAt': '2020-11-26T04:55:30Z', 'channelId': 'UCr8WCDMH5PpPq6uUxHg5A7w', 'title': 'WEBINAR KALSUL SERIES #13 : Inspiring Talk SKK Migas &quot;Pemberdayaan UMKM, Produktif di Masa Pandemi&quot;', 'description': 'WEBINAR KALSUL SERIES #13 : Inspiring Talk SKK Migas ""Pemberdayaan UMKM, Produktif di Masa Pandemi"" bersama Susi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rSyqKIbCBY8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rSyqKIbCBY8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rSyqKIbCBY8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tribun Kaltim Official', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-26T04:55:30Z'}}",592,43,43
_Xr2mR0MDig,"{'kind': 'youtube#searchResult', 'etag': '1wUh9d6qnBxYJ2-0dcpJKeeIQQs', 'id': {'kind': 'youtube#video', 'videoId': '_Xr2mR0MDig'}, 'snippet': {'publishedAt': '2020-06-19T17:02:42Z', 'channelId': 'UCIHoiaeNnUU0aL0Ew89WLHw', 'title': 'Awareness SNI ISO 9001:2015 Pendampingan UMKM Non Pangan', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_Xr2mR0MDig/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_Xr2mR0MDig/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_Xr2mR0MDig/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'pembimbingan sni', 'liveBroadcastContent': 'none', 'publishTime': '2020-06-19T17:02:42Z'}}",317,9,9
0JXH6kfSmlg,"{'kind': 'youtube#searchResult', 'etag': 'L9CaUiXwFx27gp5d55ovS8Pt92w', 'id': {'kind': 'youtube#video', 'videoId': '0JXH6kfSmlg'}, 'snippet': {'publishedAt': '2019-04-08T09:30:53Z', 'channelId': 'UCexuP1i6ISEcQzF8QmGWYJA', 'title': 'Kunjungan UMKM di Depok', 'description': 'Alhamdulillaah JURAGAN SEO selaku tempat PKL SMK di Depok telah berhasil melaksanakan kunjungan ke UMKM kebetulan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/0JXH6kfSmlg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0JXH6kfSmlg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0JXH6kfSmlg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'JURAGANSEO GROUP', 'liveBroadcastContent': 'none', 'publishTime': '2019-04-08T09:30:53Z'}}",19,0,0
0NOZqw7uUxg,"{'kind': 'youtube#searchResult', 'etag': '6GtNRNe37zUOseqnvEgxcqtldws', 'id': {'kind': 'youtube#video', 'videoId': '0NOZqw7uUxg'}, 'snippet': {'publishedAt': '2022-01-20T08:27:04Z', 'channelId': 'UCxOrtHPS2pxmpPT0omLDiAA', 'title': 'design kemasan umkm', 'description': 'dalam rangka membantu kawan2 pejuang UMKM menjualkan produknya agar bisa di terima pasar terutama di Online.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/0NOZqw7uUxg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0NOZqw7uUxg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0NOZqw7uUxg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'wow ukm', 'liveBroadcastContent': 'none', 'publishTime': '2022-01-20T08:27:04Z'}}",187,26,26
r2kaN4LpPUg,"{'kind': 'youtube#searchResult', 'etag': 'doNFbZnzSuRpKVVeyOn2a1nEna8', 'id': {'kind': 'youtube#video', 'videoId': 'r2kaN4LpPUg'}, 'snippet': {'publishedAt': '2021-05-20T12:04:33Z', 'channelId': 'UCetNPGi1ZpbntsC4gHFX1Hw', 'title': 'Cara penggunaan E Commerce', 'description': 'E-Commerce adalah Pembelian dan Penjualan Secara Elektronik, Berikut Selengkapnya. ... Perdagangan elektronik atau ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/r2kaN4LpPUg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/r2kaN4LpPUg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/r2kaN4LpPUg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'nopan arsnd', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-20T12:04:33Z'}}",27,5,5
vUyQnQ0zvJ0,"{'kind': 'youtube#searchResult', 'etag': 'GuHe3JwhR3oEZhPHeKn5d4XO0Mo', 'id': {'kind': 'youtube#video', 'videoId': 'vUyQnQ0zvJ0'}, 'snippet': {'publishedAt': '2021-05-20T09:00:29Z', 'channelId': 'UCJ0SPQYE47dFvocrFLyqoEQ', 'title': 'Cara penggunaan aplikasi e-commerce', 'description': 'untuk memenuhi salah satu tugas literasi digital Dosen Pengampu : Wawan wartono S.I.kom, M.kom.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/vUyQnQ0zvJ0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vUyQnQ0zvJ0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vUyQnQ0zvJ0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ilhamsyah Maulana', 'liveBroadcastContent': 'none', 'publishTime': '2021-05-20T09:00:29Z'}}",30,5,5
Mq_gOO_FEa4,"{'kind': 'youtube#searchResult', 'etag': '3G3bklht17gv5kBKQwYq0YIGVyM', 'id': {'kind': 'youtube#video', 'videoId': 'Mq_gOO_FEa4'}, 'snippet': {'publishedAt': '2021-05-19T18:05:24Z', 'channelId': 'UC4o9j2lzpBWaBgNKucF7P6A', 'title': 'Cara Penggunaan Salah Satu layanan E-commerce', 'description': ""Nisfi Sya'bani Aulia 192050477 Mata Kuliah Literasi Digital kelas N Jurusan Ilmu Komunikasi Universitas Pasundan."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Mq_gOO_FEa4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Mq_gOO_FEa4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Mq_gOO_FEa4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': ""Nisfi Sya'bani A"", 'liveBroadcastContent': 'none', 'publishTime': '2021-05-19T18:05:24Z'}}",4,1,1
GFjeBYQELzg,"{'kind': 'youtube#searchResult', 'etag': 'ebSCrosy_zc2AmpJ5eNuQZsiG_E', 'id': {'kind': 'youtube#video', 'videoId': 'GFjeBYQELzg'}, 'snippet': {'publishedAt': '2020-04-12T02:53:41Z', 'channelId': 'UC1xwaGO-US0KCLLBv2oUOzg', 'title': 'Tugas SIM &quot;E-commerce Shopee&quot; cara penggunaannya', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/GFjeBYQELzg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/GFjeBYQELzg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/GFjeBYQELzg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Labolatorium Komputer stiec', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-12T02:53:41Z'}}",34,0,0
F1Far-wnZMg,"{'kind': 'youtube#searchResult', 'etag': 'N_gwZYAf9Muud2hqwj7TyKnmRRE', 'id': {'kind': 'youtube#video', 'videoId': 'F1Far-wnZMg'}, 'snippet': {'publishedAt': '2021-04-03T10:50:44Z', 'channelId': 'UC502Sq3SMfSEuh04lflGTMA', 'title': 'cara pemakaian ecommerce ecenem store.', 'description': 'Assalammualaikum wr.wb Perkenalkan nama saya Neng Daniah dari kls 12 jurusan rekayasa perangkat lunak. Saya ingin sedikit ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/F1Far-wnZMg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/F1Far-wnZMg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/F1Far-wnZMg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Daniah 145', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-03T10:50:44Z'}}",22,1,1
