videoId,title,genres,metaData
TvVUE8sgK1k,CARA MENCARI DISTRIBUTOR SEMBAKO DAN ROKOK 🛑100% BERHASIL,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'bjrhzt7uihbrfJjXlrxxS1kIUwE', 'id': {'kind': 'youtube#video', 'videoId': 'TvVUE8sgK1k'}, 'snippet': {'publishedAt': '2020-11-20T10:00:11Z', 'channelId': 'UCX3XieMaQMG2I5VkKzCVTUw', 'title': 'CARA MENCARI DISTRIBUTOR SEMBAKO DAN ROKOK 🛑100% BERHASIL', 'description': 'Cara mencari distributor part 1⬇️ https://youtu.be/X-DQ2lwpiwc Cara mencari distributor part 2⬇️ ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/TvVUE8sgK1k/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TvVUE8sgK1k/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TvVUE8sgK1k/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'SALES MAGIC', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-20T10:00:11Z'}}"
cV_2pn8pGRI,sales distributor sembako - cara mencari no hp sales murah @MOBIL iim,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'pDr_g0d8mGAsk1g4pDDp7aKie1E', 'id': {'kind': 'youtube#video', 'videoId': 'cV_2pn8pGRI'}, 'snippet': {'publishedAt': '2021-02-11T15:12:19Z', 'channelId': 'UCKPElA0vcN9yeyB_UKwTT5w', 'title': 'sales distributor sembako - cara mencari no hp sales murah @MOBIL iim', 'description': 'maaf sahabat semua kalau vidio PERTAMA saya ini jauh dari kata sempurna, niat channel ini hanya berbagi sedikit ilmu ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/cV_2pn8pGRI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cV_2pn8pGRI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cV_2pn8pGRI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'sahabat pasar channel', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-11T15:12:19Z'}}"
EAAWyw3EgXY,cara mencari supplier di tokopedia terbaru untuk dijadikan dropship dan reseller,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'HcMlM5Rx9GBRXkVVYlEeZiSNs_w', 'id': {'kind': 'youtube#video', 'videoId': 'EAAWyw3EgXY'}, 'snippet': {'publishedAt': '2020-04-15T13:02:55Z', 'channelId': 'UCZ83NqKvAvdCPyRKvLWkr1g', 'title': 'cara mencari supplier di tokopedia terbaru untuk dijadikan dropship dan reseller', 'description': 'Video kali ini berisi tentang bagaimana caranya mencari suplier terbaru untuk dijadikan dropship. tonton sampai habis dan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/EAAWyw3EgXY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EAAWyw3EgXY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EAAWyw3EgXY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ricko Jimmy', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-15T13:02:55Z'}}"
DtDDK7miPkY,Cara Belanja di Alibaba Lengkap untuk Pemula PART 1: Mencari Supplier Amanah,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'C9juzL8lIcOiSppQ0kB1h1MPnaY', 'id': {'kind': 'youtube#video', 'videoId': 'DtDDK7miPkY'}, 'snippet': {'publishedAt': '2020-09-05T11:00:27Z', 'channelId': 'UCbHs1COs9VBEN6vcDXSb-fw', 'title': 'Cara Belanja di Alibaba Lengkap untuk Pemula PART 1: Mencari Supplier Amanah', 'description': 'Pada bagian pertama Cara Belanja di Alibaba Lengkap untuk Pemula kita akan belajar bagaimana caranya untuk menemukan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/DtDDK7miPkY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DtDDK7miPkY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DtDDK7miPkY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Shal Steven', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-05T11:00:27Z'}}"
i6tdmkefqNc,Cara Mencari Supplier Tangan Pertama Bagi Dropshipper | Supplier Terbaik Online dan Offline,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'l9CWOEjJyCaHnwnAgethKq_C3WM', 'id': {'kind': 'youtube#video', 'videoId': 'i6tdmkefqNc'}, 'snippet': {'publishedAt': '2021-03-27T08:00:07Z', 'channelId': 'UCAMs_PB7t_SvryS3yWQzB9w', 'title': 'Cara Mencari Supplier Tangan Pertama Bagi Dropshipper | Supplier Terbaik Online dan Offline', 'description': 'Di Video ini kamu akan belajar langsung praktek Cara Mencari Supplier Tangan Pertama Bagi Dropshipper dan menemukan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/i6tdmkefqNc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/i6tdmkefqNc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/i6tdmkefqNc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mariberkarya', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-27T08:00:07Z'}}"
Hv1NR39yWBw,Cara Mendapatkan Supplier (Pemasok) pada Toko Bangunan.,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'ED0mgU1NT_6zauns3xcF1hWCKqM', 'id': {'kind': 'youtube#video', 'videoId': 'Hv1NR39yWBw'}, 'snippet': {'publishedAt': '2022-02-09T01:09:46Z', 'channelId': 'UCw6p7orG-IQ84Y4EUEsMPEw', 'title': 'Cara Mendapatkan Supplier (Pemasok) pada Toko Bangunan.', 'description': 'Halo sahabat bisnis, pada video ini akan dibahas bagaimana cara mendapatkan ""Supplier"" atau pemasok barang dagangan. ada ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Hv1NR39yWBw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Hv1NR39yWBw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Hv1NR39yWBw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Berkah Uttama Channel', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-09T01:09:46Z'}}"
4jOTg8fvYdQ,CARA MENCARI DISTRIBUTOR FROZEN FOOD,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': '-BjEM08ioycYROy9_YpQ0IJJyjc', 'id': {'kind': 'youtube#video', 'videoId': '4jOTg8fvYdQ'}, 'snippet': {'publishedAt': '2020-10-30T05:16:04Z', 'channelId': 'UCilCn5D7SbiN_4k45pe9WjA', 'title': 'CARA MENCARI DISTRIBUTOR FROZEN FOOD', 'description': 'Terimakasih sudah mampir channel saya Jangan lupa sibscribe supaya tidak ketinggalan info tentang bisnis makanan beku ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4jOTg8fvYdQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4jOTg8fvYdQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4jOTg8fvYdQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'AWFrozen Supply', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-30T05:16:04Z'}}"
Afyxc65KKlQ,TERBONGKAR! CARA MENCARI SUPLIER RESI OTOMATIS DROPSHIP MARKETPLACE,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'gqG5bpzNrcy9dZggXiGaFsUSwd0', 'id': {'kind': 'youtube#video', 'videoId': 'Afyxc65KKlQ'}, 'snippet': {'publishedAt': '2019-08-06T05:49:35Z', 'channelId': 'UCF6xZNOZ3GukTNJgS7FIAAg', 'title': 'TERBONGKAR! CARA MENCARI SUPLIER RESI OTOMATIS DROPSHIP MARKETPLACE', 'description': 'Supplier Merupakan kunci kesuksesan kita sebagai dropshiper, mencari dan memilih supplier buka sembarangan tetapi harus ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/Afyxc65KKlQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Afyxc65KKlQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Afyxc65KKlQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mas Doi', 'liveBroadcastContent': 'none', 'publishTime': '2019-08-06T05:49:35Z'}}"
082sE1H7HcQ,Cara Mudah Dapat Supplier Resi Otomatis,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'TUcYU8CAqIGJNNEkXK1DHLx1zw8', 'id': {'kind': 'youtube#video', 'videoId': '082sE1H7HcQ'}, 'snippet': {'publishedAt': '2020-09-14T13:55:17Z', 'channelId': 'UCVExqCw7hFJzg4jDrt4YnGg', 'title': 'Cara Mudah Dapat Supplier Resi Otomatis', 'description': 'Hallo juragan di video Cara Dapat Supplier Mau RESI OTOMATIS gue akan kasih tahu cara mencari supplier resi otomatis untuk ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/082sE1H7HcQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/082sE1H7HcQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/082sE1H7HcQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Sahlan Ridwan', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-14T13:55:17Z'}}"
sXD_FXhVp3Y,Cara mencari distributor dan sales dari produk yang kita mau jual lagi,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': '4Xrarhy3yAz7HzyD4MuEKDo0q9o', 'id': {'kind': 'youtube#video', 'videoId': 'sXD_FXhVp3Y'}, 'snippet': {'publishedAt': '2021-03-16T22:37:46Z', 'channelId': 'UC6EsBUsanG7nYWiwZH8LCMg', 'title': 'Cara mencari distributor dan sales dari produk yang kita mau jual lagi', 'description': 'Kali ini kita akan praktekan cara mencari distributor atau sales dari barang yang kita ingin jual lagi. #Peluangusaha.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/sXD_FXhVp3Y/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sXD_FXhVp3Y/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sXD_FXhVp3Y/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'USAHA KITA', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-16T22:37:46Z'}}"
uT39ijO-HAk,CARA MEMBUAT SUPPLIER MENCARI KITA,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'ZOMHQFENeJsco8lg4d0eWHhZFt8', 'id': {'kind': 'youtube#video', 'videoId': 'uT39ijO-HAk'}, 'snippet': {'publishedAt': '2021-03-31T09:00:32Z', 'channelId': 'UCX3XieMaQMG2I5VkKzCVTUw', 'title': 'CARA MEMBUAT SUPPLIER MENCARI KITA', 'description': 'for business / paid promotions / endors / cooperation and join the SMJK program IG @bangkit_real ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/uT39ijO-HAk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/uT39ijO-HAk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/uT39ijO-HAk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'SALES MAGIC', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-31T09:00:32Z'}}"
HY1VQS6HCnM,TERBARU 2022.CARA RISET SUPPLIER DARI MARKETPLACE.BISA LANGSUNG COPY PRODUK SUPPLIER KE TOKO KALIAN!,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'WFzbnuC8Wt4hVtgZyUbN9SSAVOk', 'id': {'kind': 'youtube#video', 'videoId': 'HY1VQS6HCnM'}, 'snippet': {'publishedAt': '2022-03-09T04:54:33Z', 'channelId': 'UCvH2akHNr8GeDPUFVdiWc-Q', 'title': 'TERBARU 2022.CARA RISET SUPPLIER DARI MARKETPLACE.BISA LANGSUNG COPY PRODUK SUPPLIER KE TOKO KALIAN!', 'description': 'Register Ginee Tools :https://bit.ly/DaftardenganAyu Ginee Tool adalah platform yang dapat menganalisa produk, membaca ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/HY1VQS6HCnM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/HY1VQS6HCnM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/HY1VQS6HCnM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ayu Catur', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-09T04:54:33Z'}}"
YfuLDoPhqNw,CARA MENCARI SUPLIER TOKO PLASTIK,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'bwDpr9Dbd34PepySVGC9zWe1bvE', 'id': {'kind': 'youtube#video', 'videoId': 'YfuLDoPhqNw'}, 'snippet': {'publishedAt': '2021-03-08T12:29:30Z', 'channelId': 'UCA32m4BIgjKmHeT-1l65H9Q', 'title': 'CARA MENCARI SUPLIER TOKO PLASTIK', 'description': 'tokoplastik #pabrikplastiksurabaya makasih yg udah nonton video ini.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/YfuLDoPhqNw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/YfuLDoPhqNw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/YfuLDoPhqNw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Bambang Sugiarto', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-08T12:29:30Z'}}"
hRrbABG0Tng,cara mencari distributor sembako murah / toko grosir sembako @MOBIL iim,['cara cari suplier'],"{'kind': 'youtube#searchResult', 'etag': 'V3y4YyKA5NqtqLP_Gtlo-9Dl5nw', 'id': {'kind': 'youtube#video', 'videoId': 'hRrbABG0Tng'}, 'snippet': {'publishedAt': '2021-02-28T15:02:58Z', 'channelId': 'UCKPElA0vcN9yeyB_UKwTT5w', 'title': 'cara mencari distributor sembako murah / toko grosir sembako @MOBIL iim', 'description': 'bukan cara mencari distributor sembako murah / toko grosir sembako kerap kali dianggap lebih murah dari harga distributornya, ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/hRrbABG0Tng/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hRrbABG0Tng/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hRrbABG0Tng/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'sahabat pasar channel', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-28T15:02:58Z'}}"
4dw53DUUvRg,5 Peluang Bisnis di Bidang Kesehatan. Mulia dan Menjanjikan!,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': '6877sJEOOdfXEUY6Db2ijzNpb10', 'id': {'kind': 'youtube#video', 'videoId': '4dw53DUUvRg'}, 'snippet': {'publishedAt': '2020-02-15T02:48:23Z', 'channelId': 'UCKQiSyQnBZuTECx97AbhN-g', 'title': '5 Peluang Bisnis di Bidang Kesehatan. Mulia dan Menjanjikan!', 'description': 'Penyakit dan kehidupan tidak bisa dipisahkan, apa lagi di era kemajuan saat ini. Banyak sekali gaya hidup manusia yang ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4dw53DUUvRg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4dw53DUUvRg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4dw53DUUvRg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Larunocom', 'liveBroadcastContent': 'none', 'publishTime': '2020-02-15T02:48:23Z'}}"
bLjF_Y6IjOM,Kerja Sama Dunia Alkes,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'RAs-ZdUx2iPYuhcPu98oSBLLTC0', 'id': {'kind': 'youtube#video', 'videoId': 'bLjF_Y6IjOM'}, 'snippet': {'publishedAt': '2019-09-25T06:52:53Z', 'channelId': 'UCFvTRGm2ie0FfeqI79gFnrQ', 'title': 'Kerja Sama Dunia Alkes', 'description': 'Salam hidup sehat dengan biaya hemat! Kesempatan emas bagi Anda yang sedang mencari bisnis franchise atau waralaba!', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/bLjF_Y6IjOM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/bLjF_Y6IjOM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/bLjF_Y6IjOM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dunia Alkes', 'liveBroadcastContent': 'none', 'publishTime': '2019-09-25T06:52:53Z'}}"
yfobaH77xGE,MENGAPA MEMILIH USAHA TOKO ALKES ??? | PART 2,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'GpQbxCNFFoXiwpDmEchrqXGt7r0', 'id': {'kind': 'youtube#video', 'videoId': 'yfobaH77xGE'}, 'snippet': {'publishedAt': '2020-11-30T06:21:10Z', 'channelId': 'UC6BOvfhB1PeIQoOE3MAO_0Q', 'title': 'MENGAPA MEMILIH USAHA TOKO ALKES ??? | PART 2', 'description': 'Vlog keluarga, anak-anak, bisnis, perjalanan, liburan, semua tentang kejadian sehari - hari yang bermanfaat dan meghibur.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/yfobaH77xGE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yfobaH77xGE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yfobaH77xGE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Vlog RISI', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-30T06:21:10Z'}}"
A2Xd7KujFkw,Ide Bisnis Kesehatan Rumah Sehat Thohiroh |  NiagaTVdotcom,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'WloERmypZrjHcyJ6dk2H_ttMJiQ', 'id': {'kind': 'youtube#video', 'videoId': 'A2Xd7KujFkw'}, 'snippet': {'publishedAt': '2020-05-12T13:25:33Z', 'channelId': 'UCprk5QOew8O_tFjRWXRI4CA', 'title': 'Ide Bisnis Kesehatan Rumah Sehat Thohiroh |  NiagaTVdotcom', 'description': 'Video ini berisi informasi seputar Ide Bisnis Kesehatan Rumah Sehat Thohiroh yang menjadi Inspirasi Bisnis bagi para pengikut ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/A2Xd7KujFkw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/A2Xd7KujFkw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/A2Xd7KujFkw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Khasiat dan Manfaat', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-12T13:25:33Z'}}"
6w3U20LOPog,IDE BISNIS UNIK YANG MASIH JARANG DI INDONESIA,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'SkF2fU1R93NZd_km0YzTC02cVkw', 'id': {'kind': 'youtube#video', 'videoId': '6w3U20LOPog'}, 'snippet': {'publishedAt': '2020-11-27T13:00:11Z', 'channelId': 'UCRPyC-1EkZuqm_-7-qK4yQA', 'title': 'IDE BISNIS UNIK YANG MASIH JARANG DI INDONESIA', 'description': 'Video kali ini tentang ide bisnis unik yang masih jarang di Indonesia. Membuka usaha sendiri adalah jalan keluar paling logis ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/6w3U20LOPog/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/6w3U20LOPog/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/6w3U20LOPog/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Belajar Berbisnis', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-27T13:00:11Z'}}"
lC36ULCLD7c,Sederhana tapi Kok Kita Nggak Kepikiran ya?!! Sampai Puntung Rokok pun Bisa Dimanfaatkan #YtCrash,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'jrNaqA4h2MiD0hBnsHi_FH4_msw', 'id': {'kind': 'youtube#video', 'videoId': 'lC36ULCLD7c'}, 'snippet': {'publishedAt': '2020-08-28T04:30:04Z', 'channelId': 'UCH0cYhMfRkD5A-BdptpY2cA', 'title': 'Sederhana tapi Kok Kita Nggak Kepikiran ya?!! Sampai Puntung Rokok pun Bisa Dimanfaatkan #YtCrash', 'description': 'YtCrash - Sederhana tapi Kok Kita Nggak Kepikiran ya?!! Sampai Puntung Rokok pun Bisa Dimanfaatkan 15205-1A ide ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/lC36ULCLD7c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lC36ULCLD7c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lC36ULCLD7c/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'YtCrash', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-28T04:30:04Z'}}"
soEM1GEG3uY,BISNIS JASA YANG MENGUNTUNGKAN,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'DdzzVlN6tUUa9PmUdKfWocWtm_A', 'id': {'kind': 'youtube#video', 'videoId': 'soEM1GEG3uY'}, 'snippet': {'publishedAt': '2020-10-16T14:14:32Z', 'channelId': 'UCx-9wWeG3YcqxXKXxOn3wMA', 'title': 'BISNIS JASA YANG MENGUNTUNGKAN', 'description': 'Tips bisnis kali ini membahas tentang bisnis jasa yang menghasilkan. Apa saja yang perlu diperhatikan? Langsung aja, tonton ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/soEM1GEG3uY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/soEM1GEG3uY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/soEM1GEG3uY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dewa Eka Prayoga', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-16T14:14:32Z'}}"
mM9tKImCxzU,"Strategi marketing bisnis alat terapi kesehatan, memberikan bukti sebelum bertraksaksi",['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'YlcqE7d0BbxHbuKyoO2uSChkrus', 'id': {'kind': 'youtube#video', 'videoId': 'mM9tKImCxzU'}, 'snippet': {'publishedAt': '2020-10-06T15:33:33Z', 'channelId': 'UC90tH5aukne2zkjPBtmRYJQ', 'title': 'Strategi marketing bisnis alat terapi kesehatan, memberikan bukti sebelum bertraksaksi', 'description': 'Bisnis alat terapi kesehatan banyak merk dan model bisnisnya. Salah satu alat terapi kesehatan yang cukup dikenal adalah ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/mM9tKImCxzU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mM9tKImCxzU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mM9tKImCxzU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Berani Jadi Pengusaha', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-06T15:33:33Z'}}"
1W7XkKb2L5U,Peluang Bisnis Di Bidang Kesehatan Yang Potensial,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': 'gdAEZIJouDARXAITelnGKktER8E', 'id': {'kind': 'youtube#video', 'videoId': '1W7XkKb2L5U'}, 'snippet': {'publishedAt': '2021-02-03T03:00:00Z', 'channelId': 'UCQFbCUmND4Xxk_tEMNCfpng', 'title': 'Peluang Bisnis Di Bidang Kesehatan Yang Potensial', 'description': 'Peluang Bisnis Di Bidang Kesehatan Yang Potensial Bidang kesehatan salah satu sektor yang paling krusial dalam kehidupan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/1W7XkKb2L5U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1W7XkKb2L5U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1W7XkKb2L5U/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dedjoem', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-03T03:00:00Z'}}"
9NHnPKQyZJY,Pundi Pundi Rupiah Selalu Mengalir Dengan Bisnis Ini || IDE BISNIS,['ide bisnis peralatan kesehatan'],"{'kind': 'youtube#searchResult', 'etag': '-6hmNlEM2OoyRlcQ-he3G35MJpQ', 'id': {'kind': 'youtube#video', 'videoId': '9NHnPKQyZJY'}, 'snippet': {'publishedAt': '2020-08-21T12:32:40Z', 'channelId': 'UCaOvKS9RCWgkvvAy7lw9BRA', 'title': 'Pundi Pundi Rupiah Selalu Mengalir Dengan Bisnis Ini || IDE BISNIS', 'description': 'Review barang barang dagangan.. kali ini kita review jenis2 shampo sachet. pastinya barang2 ini laris poll.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9NHnPKQyZJY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9NHnPKQyZJY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9NHnPKQyZJY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ojesbv', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-21T12:32:40Z'}}"
